X,RecordID_ALA,COLLECTION.ID,CatalogNumber,Collection,SpeciesName,MonthCapture,YearCapture,LongitudeClim,LatitudeClim,Longitude,Latitude,distance2coast_m,elevation,IBRA_REG_CODE_7,IBRA_REG_NAME_7
11735,ed749947-3d5d-4f31-8b49-f8779bcb2ec1,G40542,G40542,ANWC,Malurus lamberti,10,2015,132.427,-13.514,132.427,-13.514,129030,225.8518982,ARP,Arnhem Plateau
11684,edfe4668-3aab-45dc-98b8-203a80e37c92,ABTC113231,ABTC113231,ABTC,Malurus lamberti assimilis,10,2004,139.4794,-34.3753,139.4794,-34.3753,99176.70946,80.77060699,MDD,Murray Darling Depression
1537,ee04a38e-2d37-4453-88cf-b1445513163d,A20708,A20708,WAM,Malurus lamberti,3,1986,124.983333,-17.333333,124.983333,-17.333333,105189.6002,104.3380966,CEK,Central Kimberley
1538,ee4c78b3-2dd5-4392-a412-c6ac6436d7bc,A20185,A20185,WAM,Malurus lamberti,3,1986,124.983333,-17.333333,124.983333,-17.333333,105189.6002,104.3380966,CEK,Central Kimberley
11326,ee89985c-8bb0-4781-9702-15338123cfda,A25489,A25489,WAM,Malurus lamberti,10,1994,113.889444,-26.5925,113.889444,-26.5925,4910,19.90876007,YAL,Yalgoo
12663,eec3bfbf-056e-403c-ba92-5d4ec8549be7,B18151,B18151,ANWC,Malurus lamberti,11,1975,136.1833,-16.6,136.1833,-16.6,96917.76824,60.71355057,GFU,Gulf Fall and Uplands
4270,eecc0da9-546d-4e38-b949-5680ee39d1fa,A10413,A10413,WAM,Malurus lamberti,5,1970,132.2,-28.792222,132.2,-28.792222,313126.7617,252.8446045,GVD,Great Victoria Desert
6760,eef19b4b-974b-46a8-b726-a3c8fb2fe546,A16024,A16024,WAM,Malurus lamberti,7,1974,119.15,-23.55,119.15,-23.55,355760.4098,618.4310303,PIL,Pilbara
11747,ef06cc39-fa0a-41f0-acab-557314a098c1,G40537,G40537,ANWC,Malurus lamberti,10,2015,132.422,-13.429,132.422,-13.429,117810,202.4588013,ARP,Arnhem Plateau
6763,ef7cc2d8-3293-4679-b310-fb0d91dd3e01,B54702,B54702,ANWC,Malurus lamberti,7,2009,134.192,-14.761,134.192,-14.761,132570,56.27629089,GFU,Gulf Fall and Uplands
2531,ef7d29bd-0382-4af8-99af-a7ed13c1959d,A20433,A20433,WAM,Malurus lamberti,4,1986,128.41667,-17.55,128.41667,-17.55,234216.4729,235.8428955,OVP,Ord Victoria Plain
525,efdf2c75-95e5-4f9e-9956-7a24e9f3dadd,B18344,B18344,ANWC,Malurus lamberti,1,1976,136.2,-16.5833,136.2,-16.5833,92769.88358,101.3841019,GFU,Gulf Fall and Uplands
4276,efe7ca6b-f85f-495c-9d7b-b65cdd7454c2,B28096,B28096,ANWC,Malurus lamberti,5,1996,142.4522,-23.0297,142.4522,-23.0297,602247.3034,248.2324982,CHC,Channel Country
7133,f0e7b550-9c4f-4cdc-8a8d-a65b99b20bc3,G32172,G32172,ANWC,Malurus lamberti,7,2010,127.7076,-18.9261,127.7076,-18.9261,382269.1367,359.7543945,OVP,Ord Victoria Plain
12674,f220b7c5-6fe3-4797-ad20-0c9714aba93e,O.60870,O.60870,AM,Malurus lamberti,11,1989,149.183,-30.633,149.183,-30.633,352398.8554,240.1333008,BBS,Brigalow Belt South
8152,f24c5216-0f34-48da-8114-99c8b7004d5c,B16643,B16643,ANWC,Malurus lamberti,8,1973,139.4167,-35.0833,139.4167,-35.0833,29719.26816,79.40598297,MDD,Murray Darling Depression
12940,f276b13e-3bd8-4365-b48c-08417996e14e,G29793,G29793,ANWC,Malurus lamberti,11,2009,149.8464,-29.4706,149.8464,-29.4706,323720.9493,240.4832001,BBS,Brigalow Belt South
1546,f2df2cf0-d378-4064-8865-2091ad3d2c20,A20171,A20171,WAM,Malurus lamberti,3,1986,125.85,-16.8,125.85,-16.8,124211.1046,461.5606995,CEK,Central Kimberley
2539,f2f8904c-43f9-4f3f-a4c5-c3479210805a,A20438,A20438,WAM,Malurus lamberti,4,1986,123.933333,-16.683333,123.933333,-16.683333,22618.97434,62.53219986,NOK,Northern Kimberley
7151,f3209f65-64c8-4068-8635-ce31d3f35548,G31551,G31551,ANWC,Malurus lamberti,7,2009,133.609,-15.856,133.609,-15.856,223460.0369,180.767395,STU,Sturt Plateau
7134,f362cee4-b463-44ac-9f24-8b1cf758a755,G32174,G32174,ANWC,Malurus lamberti,7,2010,127.7076,-18.9261,127.7076,-18.9261,382269.1367,359.7543945,OVP,Ord Victoria Plain
4294,f369f32a-53e3-4f31-897f-333272c79bf5,B28647,B28647,ANWC,Malurus lamberti,5,1996,143.1986,-24.0806,143.1986,-24.0806,645776.1798,201.4172058,MGD,Mitchell Grass Downs
1548,f389fd9e-11cc-4240-a072-55baf9ef2e1e,A20191,A20191,WAM,Malurus lamberti,3,1986,125.145278,-17.182778,125.145278,-17.182778,95047.24404,251.8847961,CEK,Central Kimberley
8165,f4c8330b-cb02-4e06-a728-65c2163b27b4,B54257,B54257,ANWC,Malurus lamberti,8,2008,125.9081,-28.2997,125.9081,-28.2997,440900.5971,325.2197876,GVD,Great Victoria Desert
9500,f5775e6d-0c85-4adf-9007-9ea2c172f847,O27620,O27620,QM,Malurus lamberti,9,1986,143.016667,-19.233333,143.016667,-19.233333,307025.4304,281.0362854,GUP,Gulf Plains
5522,f6b36df1-9ea9-45c9-97e8-8c0a99ace03b,B19009,B19009,ANWC,Malurus lamberti,6,1976,134.0333,-23.75,134.0333,-23.75,891699.0149,654.3302002,MAC,MacDonnell Ranges
12947,f6f872f4-52d8-4f0f-90f0-4baff66c128f,G32357,G32357,ANWC,Malurus lamberti,11,2011,151.2915,-28.578,151.2915,-28.578,210630.9972,412.0660095,NAN,Nandewar
969,f780723b-7568-4340-bdc0-79de0804bddc,B46931,B46931,ANWC,Malurus lamberti,2,1995,153.3256,-28.6208,153.3256,-28.6208,41941.69524,262.7792969,SEQ,South Eastern Queensland
4321,f7b8dde3-cdd9-4826-b92f-c53758dbd43a,A15665,A15665,WAM,Malurus lamberti,5,1978,127.883333,-18.233333,127.883333,-18.233333,308706.2275,384.0317993,OVP,Ord Victoria Plain
7130,f7bce9d4-1cc6-488e-b80a-576a85969853,G32052,G32052,ANWC,Malurus lamberti,7,2010,126.1982,-19.189,126.1982,-19.189,329049.5514,239.9998016,GSD,Great Sandy Desert
12692,f7e79627-e403-4ef3-8452-71238eee4866,B16721,B16721,ANWC,Malurus lamberti,11,1973,137.7,-32.5167,137.7,-32.5167,12247.30583,18.11656952,GAW,Gawler
5529,f84838ea-5bcf-435d-8a11-022d7fc5121b,B17306,B17306,ANWC,Malurus lamberti,6,1974,137.6667,-17.9,137.6667,-17.9,138948.7866,175.7682037,GFU,Gulf Fall and Uplands
8178,f85ca02f-215a-4c6b-bbcd-ceedf21444d8,B54114,B54114,ANWC,Malurus lamberti,8,2008,127.3619,-28.5586,127.3619,-28.5586,380757.991,339.4086914,GVD,Great Victoria Desert
4328,f85e22c7-7f42-452f-95a3-79a4c88db3df,A15656,A15656,WAM,Malurus lamberti,5,1978,127.966667,-18.233333,127.966667,-18.233333,308550,327.0255127,OVP,Ord Victoria Plain
1551,f8680d7c-eff1-4edd-9ebb-ee1dafa8f4f3,A20159,A20159,WAM,Malurus lamberti,3,1986,126.182778,-16.3,126.182778,-16.3,148132.114,534.6223755,NOK,Northern Kimberley
11382,f89c5df7-41f5-46af-96df-fe2397c39e90,B15244,B15244,ANWC,Malurus lamberti,10,1972,132.95,-13.0833,132.95,-13.0833,102726.7682,23.8055191,ARP,Arnhem Plateau
7119,f8c88d15-9a9b-4780-8f7f-eea11880a672,G22470,G22470,ANWC,Malurus lamberti,7,1994,151.8,-32.5833,151.8,-32.5833,26842.62469,22.50778961,NNC,NSW North Coast
7149,f8dac6b2-12f8-4ad8-86e5-9e0ff4174a13,G31934,G31934,ANWC,Malurus lamberti,7,2010,127.9829,-16.429,127.9829,-16.429,106703.0281,174.842804,VIB,Victoria Bonaparte
4340,f9bb6e37-aa6f-459e-8249-d18b920b36c2,A15641,A15641,WAM,Malurus lamberti,5,1978,130.966667,-17.483333,130.966667,-17.483333,292396.5013,216.2207947,OVP,Ord Victoria Plain
9514,f9f5e639-1576-4e30-9c67-0143ef205f89,B40149,B40149,ANWC,Malurus lamberti,9,1985,139.5,-26.6833,139.5,-26.6833,685123.7384,13.10801983,CHC,Channel Country
6816,fb174219-13d5-4c74-a4da-a1ce0ce654f8,B55416,B55416,ANWC,Malurus lamberti,7,2010,128.6945,-18.1345,128.6945,-18.1345,300873.5297,337.7535095,OVP,Ord Victoria Plain
11728,fb3f6115-9c00-4aca-a358-6944ec71aec0,G40546,G40546,ANWC,Malurus lamberti,10,2015,132.456,-13.526,132.456,-13.526,129123.3867,149.0065002,ARP,Arnhem Plateau
12936,fc262a1e-821b-4f88-90e0-a7991fa970c0,ABTC85134,ABTC85134,ABTC,Malurus lamberti,11,1997,135.45,-32.3667,135.45,-32.3667,110326.2163,340.0235901,GAW,Gawler
9535,fcb3fccc-39b9-4baf-840d-b5b8246144ce,B06720,B06720,ANWC,Malurus lamberti,9,1967,137.9,-18.8333,137.9,-18.8333,221803.7011,220.0998993,MGD,Mitchell Grass Downs
6821,fcde843f-333e-4cc0-adb6-4f5dd089c7c2,B54701,B54701,ANWC,Malurus lamberti,7,2009,134.192,-14.761,134.192,-14.761,132570,56.27629089,GFU,Gulf Fall and Uplands
7150,fd19d6f5-bb03-40e4-af21-352ffe5bedb5,G31231,G31231,ANWC,Malurus lamberti,7,2009,136.544,-15.913,136.544,-15.913,17531.60004,1.403391004,GUC,Gulf Coastal
8197,fe0f6ed2-facc-446f-be95-aa3f17eab95f,B48235,B48235,ANWC,Malurus lamberti,8,1996,139.3806,-30.3228,139.3806,-30.3228,295268.8715,277.7473145,FLB,Flinders Lofty Block
9546,fe2d7964-517e-4295-b95f-15860259421a,A25443,A25443,WAM,Malurus lamberti,9,1994,113.503056,-24.222778,113.503056,-24.222778,4910,15.91561031,CAR,Carnarvon
8402,fe420cb2-392f-4430-bf3b-3d17085a7b8e,G30868,G30868,ANWC,Malurus lamberti,8,2008,128.5947,-29.5733,128.5947,-29.5733,239728.0553,210.5865021,NUL,Nullarbor
11701,fe4cd078-b454-4817-a944-f39e4a7e2b0b,G32245,G32245,ANWC,Malurus lamberti,10,2010,151.7697,-28.7205,151.7697,-28.7205,161189.2456,870.3942871,NAN,Nandewar
8201,fe690add-76a6-4869-9da7-4103225c71a5,B39175,B39175,ANWC,Malurus lamberti,8,1985,125.7083,-14.8167,125.7083,-14.8167,22970.8881,212.2579956,NOK,Northern Kimberley
12941,fe7dffb2-f5ae-4399-b920-f162d69dfb09,G29791,G29791,ANWC,Malurus lamberti,11,2009,149.8464,-29.4706,149.8464,-29.4706,323720.9493,240.4832001,BBS,Brigalow Belt South
7155,fe9fafd0-34bf-497c-b370-82ef42b76def,G31208,G31208,ANWC,Malurus lamberti,7,2009,136.469,-15.692,136.469,-15.692,0,1.574169993,GUC,Gulf Coastal
9549,fedcbb82-f55d-40a3-95db-3317ce105daf,B50537,B50537,ANWC,Malurus lamberti,9,2004,123.6261,-17.7086,123.6261,-17.7086,24494.61165,1.940161943,DAL,Dampierland
9551,ff02a0c0-659f-4ed9-8825-39f02deba995,O.59417,O.59417,AM,Malurus lamberti,9,1985,141.7,-31.083,141.7,-31.083,400425.8303,177.7026062,BHC,Broken Hill Complex
4372,ff673d22-d38f-4b22-86b3-d141b18d5200,A15609,A15609,WAM,Malurus lamberti,5,1978,130.966667,-16.516389,130.966667,-16.516389,204557.8434,101.7001038,OVP,Ord Victoria Plain
9700,SAM_0235,B57445,B57445,SAM,Malurus lamberti,9,1975,139.4677778,-35.80166667,139.4677778,-35.80166667,11220,19.43189049,NCP,Naracoorte Coastal Plain
612,SAM_0236,B57446,B57446,SAM,Malurus lamberti,1,1970,139.1683333,-35.25138889,139.1683333,-35.25138889,7455.212941,11.5971899,MDD,Murray Darling Depression
8344,SAM_0237,B57447,B57447,SAM,Malurus lamberti,8,1967,140.8013889,-35.69222222,140.8013889,-35.69222222,116361.4515,125.0322037,MDD,Murray Darling Depression
8345,SAM_0238,B57448,B57448,SAM,Malurus lamberti,8,1967,140.8013889,-35.69222222,140.8013889,-35.69222222,116361.4515,125.0322037,MDD,Murray Darling Depression
1121,SAM_0239,B57449,B57449,SAM,Malurus lamberti,2,1975,134.8833333,-33.58333333,134.8833333,-33.58333333,4910,16.86591911,EYB,Eyre Yorke Block
5670,SAM_0240,B57450,B57450,SAM,Malurus lamberti,6,2005,139.1166667,-35.23333333,139.1166667,-35.23333333,14910.42588,35.53823853,MDD,Murray Darling Depression
11647,SAM_0241,B57451,B57451,SAM,Malurus lamberti,10,2002,139.1166667,-35.18333333,139.1166667,-35.18333333,19485.41249,95.77142334,MDD,Murray Darling Depression
11648,SAM_0242,B57452,B57452,SAM,Malurus lamberti,10,1974,137.45,-32.13388889,137.45,-32.13388889,63364.82936,57.99596024,GAW,Gawler
11649,SAM_0243,B57453,B57453,SAM,Malurus lamberti,10,1976,137.1683333,-33.03361111,137.1683333,-33.03361111,29764.93575,279.7886047,GAW,Gawler
11650,SAM_0244,B57454,B57454,SAM,Malurus lamberti,10,1986,137.9833333,-32.8,137.9833333,-32.8,4910,96.25750732,FLB,Flinders Lofty Block
5671,SAM_0245,B57455,B57455,SAM,Malurus lamberti,6,1986,137.9683333,-32.81805556,137.9683333,-32.81805556,4910,39.12046051,EYB,Eyre Yorke Block
5672,SAM_0246,B57456,B57456,SAM,Malurus lamberti,6,1986,137.9683333,-32.81805556,137.9683333,-32.81805556,4910,39.12046051,EYB,Eyre Yorke Block
11651,SAM_0247,B57457,B57457,SAM,Malurus lamberti,10,1994,133.4802778,-27.33472222,133.4802778,-27.33472222,508660.5525,357.9211121,GVD,Great Victoria Desert
1122,SAM_0248,B57458,B57458,SAM,Malurus lamberti,2,2001,139.1016667,-35.16722222,139.1016667,-35.16722222,19485.41249,103.0486984,MDD,Murray Darling Depression
1123,SAM_0249,B57459,B57459,SAM,Malurus lamberti,2,1972,137.3022222,-32.50222222,137.3022222,-32.50222222,45592.15393,116.4784012,GAW,Gawler
12921,SAM_0250,B57460,B57460,SAM,Malurus lamberti,11,2000,130.3288889,-29.35833333,130.3288889,-29.35833333,248057.8322,226.2250061,GVD,Great Victoria Desert
8346,SAM_0251,B57461,B57461,SAM,Malurus lamberti,8,1973,138.1002778,-32.96694444,138.1002778,-32.96694444,11309.48717,280.1452026,FLB,Flinders Lofty Block
8347,SAM_0252,B57462,B57462,SAM,Malurus lamberti,8,1992,135.1155556,-32.30361111,135.1155556,-32.30361111,83417.48078,107.0194016,GVD,Great Victoria Desert
