	WAM63	WAM60	WAM57	WAM56	SAM46	SAM8	SAM44	SAM41	SAM36	WAM64	SAM30	SAM29	SAM28	SAM27	SAM26	SAM25	SAM18	SAM17	SAM33	SAM16	SAM14	SAM12	SAM11	WAM58	SAM15	ANWC135	ANWC140	ANWC129	ANWC131	ANWC130	ANWC152	SAM35	ANWC159	ANWC118	ANWC119	ANWC94	ANWC133	ANWC136	SAM31	ANWC156	ANWC79	ANWC132	ANWC103	ANWC105	SAM32	ANWC100	SAM39	ANWC102	ANWC138	ANWC104	ANWC168	ANWC117	ANWC101	ANWC69	ANWC75	ANWC154	ANWC106	ANWC108	ANWC112	ANWC107	ANWC126	SAM45	ANWC110	ANWC115	ANWC137	ANWC66	ANWC116	ANWC139	SAM19	ANWC141	ANWC128	ANWC142	ANWC147	ANWC109	ANWC77	ANWC162	ANWC146	SAM34	ANWC148	ANWC150	ANWC145	ANWC151	ANWC113	ANWC153	ANWC155	SAM37	ANWC71	ANWC157	ANWC158	ANWC143	ANWC160	ANWC161	ANWC170	ANWC68	ANWC72	ANWC73	ANWC134	ANWC67	ANWC81	ANWC163	WAM59	ANWC78	SAM38	ANWC144	ANWC80
ANWC115	-0.045812782	-0.058466532	-0.037807431	-0.039393113	0.046132559	-0.007280477	0.032429352	1.83E-02	-0.028481527	-0.043674729	0.050435202	0.041122986	0.039820671	0.046363685	0.044525588	0.039873555	-9.95E-03	-0.00779217	-2.95E-02	-0.008549569	-8.88E-03	-0.004516907	-0.00610313	-0.041637022	-0.007351497	-2.83E-02	-0.0258391	-3.22E-02	-0.03091519	-3.37E-02	-0.026833025	-0.028474762	-0.032066744	0.033539403	-2.84E-02	2.93E-02	-3.57E-02	-0.034009325	0.03680625	-0.034153473	0.033500987	-3.08E-02	1.90E-02	0.032307992	0.045648891	0.023258848	-0.026275782	0.018310186	-0.025614518	-1.53E-02	0.014656119	0.030097223	0.017021829	8.52E-05	-0.010796691	-0.030150635	0.035871743	0.021829567	-2.91E-02	0.029954183	-0.030588169	0.039236844	0.032751737	1.10E+00	-2.77E-02	-2.59E-03	0.252374199	-0.015660271	0.044445982	-2.70E-02	-3.10E-02	-0.026646333	-4.44E-02	0.029150997	-0.030688355	-2.47E-02	-0.044774349	-0.031364834	-0.040443227	-0.036014122	-0.043930073	-3.73E-02	-0.024950606	-0.030065022	-0.035188353	-0.031971002	-3.83E-02	-3.86E-02	-0.031447525	-2.56E-02	-0.02550414	-2.71E-02	0.009926185	-3.54E-04	-1.79E-02	-1.95E-02	-0.03404578	-0.00897686	-0.043413254	-0.02954631	-0.057174767	0.029947732	-3.01E-02	-0.025097118	-0.036823639
ANWC137	-0.0047735	0.007866123	0.001326973	-0.008730737	-0.033180242	-0.008335861	-0.035844718	-1.77E-02	-0.008137369	-0.009660075	-0.038017789	-0.034485875	-0.036240715	-0.033379835	-0.037839284	-0.039504841	-9.45E-03	-0.009161801	-1.08E-02	-0.009437457	-9.79E-03	-0.008860993	-0.008958174	-0.0021281	-0.009977268	-6.91E-03	0.010261439	-5.21E-03	-0.00393059	-3.28E-03	-0.004006486	-0.002463122	-0.000364134	-0.024155475	-3.38E-03	-2.53E-02	-5.35E-03	-0.004257687	-0.038970976	-0.001980783	-0.025644519	-4.41E-03	-2.16E-02	-0.02462674	-0.035689247	-0.021741372	-0.002530543	-0.022868347	0.268669994	-5.94E-03	-0.017323563	-0.024177964	-0.020656227	-4.87E-03	-0.00739523	-0.002336249	-0.031316136	-0.023128851	-2.65E-03	-0.03158934	-0.009687393	-0.035207439	-0.027553332	-2.77E-02	1.15E+00	-7.79E-03	-0.026798292	0.025572323	-0.037607494	9.88E-03	-6.93E-03	0.009573589	6.48E-05	-0.027861077	-0.004820586	-1.44E-03	0.001856174	-0.000637539	-0.002406779	-0.001636175	0.002831184	-6.44E-04	0.012017958	-0.001221822	-0.00123346	-0.003727301	-8.72E-03	7.72E-04	-0.000972479	8.87E-03	-0.001445935	-2.20E-03	-0.015959485	-4.99E-03	-8.89E-03	-6.62E-03	-0.007424113	-0.006676483	-0.008284535	-0.00196702	0.005919451	-0.031415637	-8.07E-03	0.0077745	-0.003340994
ANWC66	-0.024971955	-0.026579705	-0.017184563	-0.022821806	0.004833144	-0.008156759	-0.000998478	-1.01E-03	-0.018063928	-0.026508243	0.006144682	0.002684739	0.001649907	0.005718312	0.003419527	0.000561635	-9.92E-03	-0.009258042	-2.07E-02	-0.010299561	-8.87E-03	-0.006850236	-0.008057573	-0.021160555	-0.010203732	-1.71E-02	-0.012172915	-1.83E-02	-0.017446297	-1.87E-02	-0.014448411	-0.014834432	-0.016922305	0.001222801	-1.53E-02	-9.87E-05	-2.04E-02	-0.019568874	0.000578504	-0.018981097	0.001772431	-1.90E-02	-2.78E-03	0.001409623	0.006661342	-0.001440069	-0.013493097	-0.002784768	-0.005668978	-1.09E-02	-0.003922303	0.000673957	-0.003970434	4.33E-02	-0.010842114	-0.018499543	0.001994834	-0.002644056	-1.68E-02	-0.001184593	-0.01955404	0.00039265	0.002331252	-2.59E-03	-7.79E-03	1.09E+00	-0.002234326	0.002500641	0.004201807	-1.25E-02	-1.94E-02	-0.012525288	-2.35E-02	-0.000123971	-0.017340867	-1.42E-02	-0.024595086	-0.015383614	-0.023343761	-0.020150609	-0.023233674	-1.89E-02	-0.010416417	-0.016852772	-0.018616155	-0.015642306	-2.43E-02	-1.86E-02	-0.017505485	-1.11E-02	-0.013784614	-1.53E-02	-0.002844762	4.81E-02	-1.37E-02	-1.34E-02	-0.019110259	0.354640794	-0.023636638	-0.017232884	-0.027466555	-0.002747939	-1.91E-02	-0.012174173	-0.021146792
ANWC116	-0.044571122	-0.058485965	-0.038171513	-0.040217417	0.046249835	-0.006748008	0.036852534	1.82E-02	-0.026488495	-0.042956526	0.053098785	0.044114129	0.041181677	0.048042111	0.047155148	0.043071067	-1.05E-02	-0.007718866	-2.88E-02	-0.008988983	-8.14E-03	-0.0040109	-0.006611611	-0.04154817	-0.008352815	-2.86E-02	-0.026902279	-3.10E-02	-0.031322859	-3.45E-02	-0.026819358	-0.028407832	-0.03331483	0.03317889	-2.79E-02	3.05E-02	-3.48E-02	-0.033495844	0.040290531	-0.035252316	0.033211115	-3.21E-02	2.02E-02	0.031462524	0.048427905	0.023607562	-0.02593013	0.019210706	-0.024969312	-1.55E-02	0.01521477	0.030722249	0.017505268	4.44E-04	-0.010961288	-0.030526181	0.037465026	0.024712992	-2.91E-02	0.031778936	-0.029458098	0.041551307	0.03784142	2.52E-01	-2.68E-02	-2.23E-03	1.101661325	-0.016348437	0.047511496	-2.77E-02	-3.18E-02	-0.027192135	-4.50E-02	0.028893109	-0.031299512	-2.49E-02	-0.045731351	-0.030144386	-0.040476446	-0.03546641	-0.04562295	-3.78E-02	-0.02539234	-0.030707999	-0.036482927	-0.030476768	-3.81E-02	-3.74E-02	-0.03177332	-2.61E-02	-0.025717325	-2.73E-02	0.011432261	6.43E-04	-1.69E-02	-1.88E-02	-0.033547492	-0.007017041	-0.042436114	-0.029797097	-0.05842396	0.033226472	-3.03E-02	-0.026050071	-0.036036954
ANWC139	-0.010812789	-0.00398883	-0.004775615	-0.012496115	-0.021844234	-0.007681673	-0.024950008	-1.28E-02	-0.011557379	-0.016600047	-0.025128228	-0.023273734	-0.02416468	-0.02195939	-0.024344884	-0.025929748	-7.84E-03	-0.009344785	-1.13E-02	-0.007738969	-8.67E-03	-0.007976519	-0.007628488	-0.008693034	-0.007902214	-8.50E-03	0.009704832	-9.08E-03	-0.006967267	-9.39E-03	-0.003749076	-0.006393949	-0.003163319	-0.016132947	-3.88E-03	-1.69E-02	-8.33E-03	-0.007782491	-0.027649949	-0.004757144	-0.017123803	-8.33E-03	-1.53E-02	-0.01786493	-0.024532672	-0.015668479	-0.006063272	-0.014121777	0.024667747	-7.53E-03	-0.010728573	-0.0154375	-0.013802505	4.87E-03	-0.008081259	-0.003343756	-0.020081434	-0.016248798	-4.62E-03	-0.01995651	-0.011628028	-0.02420756	-0.018430514	-1.57E-02	2.56E-02	2.50E-03	-0.016348437	1.102517724	-0.024743245	8.86E-03	-8.15E-03	0.007310319	-4.59E-03	-0.017575546	-0.007721432	-2.71E-03	-0.004994451	-0.006234168	-0.0073016	-0.004388854	-0.002961652	-3.26E-03	0.009267278	-0.004214774	-0.004923701	-0.006973917	-1.33E-02	-4.75E-03	-0.003577778	7.17E-03	-0.004559147	-2.08E-03	-0.010904912	5.71E-03	-8.61E-03	-8.58E-03	-0.00947241	0.004877713	-0.013137449	-0.005882344	-0.004011009	-0.023692105	-1.03E-02	0.007537375	-0.007556729
SAM19	-0.063934355	-0.085877884	-0.054683064	-0.053156618	0.094977199	-0.00699198	0.088051452	3.73E-02	-0.036220485	-0.060124289	0.107219132	0.092754827	0.089568171	0.095533258	0.099313599	0.09030517	-1.46E-02	-0.00929814	-4.15E-02	-0.01098388	-7.51E-03	-0.004567067	-0.003331157	-0.059704663	-0.007248825	-4.12E-02	-0.038897896	-4.59E-02	-0.04489733	-4.86E-02	-0.038311992	-0.038998733	-0.045840228	0.054273699	-3.95E-02	5.76E-02	-4.82E-02	-0.048609349	0.089573035	-0.049105447	0.059203251	-4.52E-02	3.68E-02	0.059551575	0.098835517	0.042872503	-0.035219461	0.0344215	-0.03366484	-1.82E-02	0.024373225	0.053682469	0.03484729	3.65E-03	-0.014666501	-0.045870866	0.067443321	0.043352135	-4.14E-02	0.057928693	-0.042305467	0.08868111	0.067495838	4.44E-02	-3.76E-02	4.20E-03	0.047511496	-0.024743245	1.334504485	-3.85E-02	-4.40E-02	-0.042186495	-6.60E-02	0.058293746	-0.042338755	-3.53E-02	-0.065755321	-0.042891289	-0.059321307	-0.052273646	-0.067962538	-5.26E-02	-0.037247226	-0.046135958	-0.051111215	-0.04157311	-5.36E-02	-5.26E-02	-0.045701166	-3.77E-02	-0.034959172	-3.98E-02	0.018146039	5.13E-03	-2.31E-02	-2.50E-02	-0.047059127	-0.004340076	-0.058358093	-0.04188452	-0.085102823	0.063161773	-4.07E-02	-0.037142187	-0.052915312
ANWC141	-0.005423862	0.009436248	0.001423656	-0.008425932	-0.034863158	-0.008313498	-0.036946624	-2.02E-02	-0.009424161	-0.009632462	-0.040342516	-0.034791992	-0.036254417	-0.035774989	-0.038430573	-0.040585011	-7.55E-03	-0.009462815	-7.22E-03	-0.007905693	-1.08E-02	-0.00889938	-0.009151906	-0.002962479	-0.010319139	-6.60E-03	0.032527682	-3.88E-03	-0.003420487	-5.45E-03	-0.000345217	-0.003868088	0.002870021	-0.024795868	5.12E-04	-2.68E-02	-6.25E-03	-0.005413833	-0.039920925	-0.000838715	-0.02615268	-4.99E-03	-2.33E-02	-0.025248607	-0.037541617	-0.023188136	-0.003099783	-0.021026303	0.011892384	-6.88E-03	-0.01702329	-0.024779538	-0.020743134	-7.95E-03	-0.00871819	0.001402917	-0.032930065	-0.024101945	-3.04E-03	-0.032310665	-0.009369264	-0.035883656	-0.02744829	-2.70E-02	9.88E-03	-1.25E-02	-0.02766074	0.008859279	-0.038506463	1.07E+00	-6.19E-03	0.052078434	-8.85E-04	-0.027096534	-0.005082301	1.37E-08	0.006031548	-0.002237138	-0.002295675	0.002388983	0.009070929	4.10E-03	0.028757639	0.000828168	-0.001418179	-0.003473398	-9.01E-03	-5.28E-04	0.001959923	5.23E-02	0.001698374	1.32E-03	-0.015031905	-1.01E-02	-8.30E-03	-7.60E-03	-0.006659472	-0.011254682	-0.00941496	0.002567538	0.008817842	-0.032304797	-8.89E-03	0.019426816	-0.004667082
ANWC128	0.01236318	0.008600796	0.015614371	0.012886927	-0.042071879	-0.006966301	-0.042858387	-2.13E-02	0.002066309	0.011015708	-0.04763431	-0.040997083	-0.042261864	-0.042607538	-0.044188278	-0.045487215	-6.20E-03	-0.003987242	5.97E-03	-0.006767256	-8.53E-03	-0.008206592	-0.007716485	0.020123946	-0.009739891	1.12E-02	-0.006118471	1.21E-02	0.01284522	1.15E-02	0.000519526	0.007535254	0.000507104	-0.030804426	4.92E-04	-3.07E-02	1.18E-02	0.02999373	-0.04409614	0.000545873	-0.029800936	1.18E-02	-2.42E-02	-0.031514199	-0.044195358	-0.02480191	0.0074562	-0.02257176	-0.007621314	-9.31E-04	-0.023029959	-0.029712397	-0.022090221	-1.45E-02	-0.004208865	-0.000115626	-0.038286095	-0.027604091	-5.88E-04	-0.036180356	0.007545228	-0.042149144	-0.033062329	-3.10E-02	-6.93E-03	-1.94E-02	-0.031777016	-0.008149869	-0.043951066	-6.19E-03	1.10E+00	-0.002127188	1.07E-03	-0.031808038	0.01000295	-2.68E-03	-0.000283099	0.00990017	-0.002769393	-0.00131488	0.004446869	-1.73E-05	-0.004062826	0.00160621	0.000383499	0.009723038	1.31E-02	1.73E-03	0.001384022	-2.77E-03	0.001286381	-2.09E-04	-0.020356688	-1.60E-02	-3.55E-04	2.62E-04	0.010160905	-0.021055585	0.014863671	-0.004162642	0.006789938	-0.037161675	1.11E-02	-0.004629221	0.012336115
ANWC142	0.001125329	0.017656362	0.005653312	-0.002303704	-0.037392569	-0.007645258	-0.038761248	-1.96E-02	-0.006014188	-0.003751711	-0.0428148	-0.038579114	-0.038267439	-0.0376192	-0.040017235	-0.043560286	-7.16E-03	-0.005899855	-5.30E-03	-0.007483919	-9.84E-03	-0.006898886	-0.007044243	0.003499893	-0.008307909	-3.99E-03	0.028101288	-8.38E-04	0.001486315	1.82E-04	0.001939989	0.001269536	0.006503308	-0.027177349	1.54E-03	-2.76E-02	-3.79E-04	0.000667632	-0.043314505	0.002985316	-0.027395191	2.61E-04	-2.32E-02	-0.027155225	-0.039148806	-0.024765888	7.82891E-05	-0.023068076	0.011935256	-5.02E-03	-0.017500802	-0.026409641	-0.02119539	-7.68E-03	-0.005344448	0.00704634	-0.034245723	-0.024410221	1.15E-03	-0.033893595	-0.005120704	-0.036903592	-0.029901357	-2.66E-02	9.57E-03	-1.25E-02	-0.027192135	0.007310319	-0.042186495	5.21E-02	-2.13E-03	1.076822639	6.73E-03	-0.028325346	-0.000475549	2.35E-03	0.011946665	0.001474791	0.003252015	0.003634827	0.013729659	7.30E-03	0.020975878	0.00529147	0.004469611	-0.000156885	-1.71E-03	4.36E-03	0.005599081	3.83E-02	0.00138797	2.25E-03	-0.013909142	-9.70E-03	-6.44E-03	-4.61E-03	-0.002653745	-0.010197141	-0.003264911	0.004608989	0.017251712	-0.033211994	-5.01E-03	0.019055107	0.001300491
ANWC147	0.009220997	0.051187217	0.014590954	0.001578007	-0.061640129	-0.010965523	-0.061017583	-3.28E-02	-0.003521704	-0.000352666	-0.069334473	-0.061081829	-0.061292296	-0.061821804	-0.06685424	-0.066976935	-1.01E-02	-0.012821981	-4.81E-03	-0.011527311	-1.23E-02	-0.013380241	-0.01254238	0.012477138	-0.012964324	-3.00E-03	0.00423083	3.16E-03	0.005232996	4.69E-03	0.005762618	0.006046283	0.01885766	-0.044635106	6.98E-03	-4.48E-02	5.34E-03	0.004795447	-0.068247386	0.013314045	-0.045455463	3.00E-03	-3.60E-02	-0.045497326	-0.066102011	-0.038216033	0.005787493	-0.033769252	-0.002051836	-4.97E-03	-0.030368922	-0.044886203	-0.032551021	-1.83E-02	-0.00821238	0.0218243	-0.055279536	-0.039312823	6.69E-03	-0.053142702	-0.003446641	-0.061277072	-0.046764763	-4.44E-02	6.48E-05	-2.35E-02	-0.044990517	-0.004588163	-0.065956327	-8.85E-04	1.07E-03	0.006729753	1.10E+00	-0.045196403	0.003259965	5.95E-03	0.042066484	0.006733524	0.342113856	0.043032644	0.042470951	4.31E-02	0.003471161	0.013967315	0.016427447	0.004682606	4.59E-04	2.95E-02	0.017938734	5.13E-03	0.006698908	1.06E-02	-0.025390566	-2.01E-02	-8.29E-03	-6.46E-03	0.001448227	-0.02471957	0.002552097	0.012253289	0.051726486	-0.052407389	-2.19E-03	0.002637765	0.005781981
ANWC109	-0.045957307	-0.059407929	-0.038173144	-0.038169531	0.05359692	-0.004711399	0.048755965	2.33E-02	-0.024158632	-0.04347687	0.061555116	0.052444883	0.052770644	0.056348372	0.057079673	0.053569535	-8.20E-03	-0.007145148	-2.97E-02	-0.00614538	-4.82E-03	-0.001791016	-0.003065422	-0.042521165	-0.005262839	-2.87E-02	-0.027539667	-3.11E-02	-0.030392908	-3.31E-02	-0.025705475	-0.026382369	-0.033208193	0.035712467	-2.73E-02	3.61E-02	-3.47E-02	-0.032100226	0.053200845	-0.032794885	0.040031281	-3.14E-02	2.48E-02	0.037782351	0.057150308	0.030530404	-0.024152411	0.023313784	-0.025089723	-1.23E-02	0.015354242	0.036569869	0.023188085	1.61E-03	-0.010529158	-0.031707801	0.045481316	0.034168311	-2.88E-02	0.042229806	-0.028864065	0.052757089	0.043418244	2.92E-02	-2.79E-02	-1.24E-04	0.028893109	-0.017575546	0.058293746	-2.71E-02	-3.18E-02	-0.028325346	-4.52E-02	1.10517633	-0.028248959	-2.52E-02	-0.046898735	-0.029215774	-0.041849546	-0.035922764	-0.047414167	-3.65E-02	-0.026508705	-0.031180312	-0.033465772	-0.028691524	-4.04E-02	-3.76E-02	-0.031986311	-2.64E-02	-0.022892581	-2.72E-02	0.012000966	1.84E-03	-1.56E-02	-1.77E-02	-0.032700468	-0.006291689	-0.041901419	-0.028038233	-0.05935971	0.04295578	-2.67E-02	-0.025675531	-0.035086301
ANWC77	0.017332981	0.01091537	0.017289627	0.01588085	-0.039353429	-0.007194974	-0.041002399	-2.07E-02	0.004324244	0.012904337	-0.044669527	-0.039062338	-0.04170798	-0.040017845	-0.042661168	-0.04452726	-5.15E-03	-0.00509887	6.74E-03	-0.005535685	-8.56E-03	-0.006260789	-0.006236573	0.021517543	-0.008500038	6.01E-03	-0.003410158	9.57E-03	0.011146725	1.16E-02	0.001926521	0.007314127	0.00331523	-0.029128465	1.78E-03	-2.83E-02	1.25E-02	0.01218568	-0.045384903	0.003235034	-0.029293626	1.53E-02	-2.37E-02	-0.02951999	-0.042071381	-0.025725805	0.007033188	-0.021462311	-0.004773546	-2.23E-04	-0.021288362	-0.028521398	-0.021159606	-1.37E-02	-0.004405036	0.000779368	-0.034453851	-0.025467498	8.71E-04	-0.035491071	0.008144672	-0.03917895	-0.031689747	-3.07E-02	-4.82E-03	-1.73E-02	-0.031299512	-0.007721432	-0.042338755	-5.08E-03	1.00E-02	-0.000475549	3.26E-03	-0.028248959	1.071110606	-4.28E-04	0.002510709	0.010354237	0.001198553	0.001910523	0.006267402	2.13E-03	-0.001335996	0.005788624	0.002732931	0.008810807	1.65E-02	6.11E-03	0.001237153	-1.14E-03	0.002154143	2.28E-03	-0.018097063	-1.47E-02	5.79E-04	-1.53E-04	0.013192092	-0.018856699	0.019399569	-0.002928956	0.009252899	-0.035317747	4.95E-03	-0.003031173	0.015517149
ANWC162	-0.003873889	0.008490335	0.000621486	-0.004250222	-0.032142497	-0.004947588	-0.035062014	-1.67E-02	-0.004554127	-0.00806327	-0.036378903	-0.034226965	-0.034884185	-0.032773061	-0.036060083	-0.036841805	-2.71E-03	-0.005960606	-3.91E-03	-0.003627959	-5.42E-03	-0.006124149	-0.005162095	-0.000588841	-0.00474254	-1.91E-03	0.001901477	2.52E-04	-0.000898733	-1.09E-03	0.00587689	-0.000638559	0.007397157	-0.024080932	3.45E-03	-2.30E-02	-2.23E-03	0.000814754	-0.036867461	0.004554494	-0.024024206	5.20E-04	-1.75E-02	-0.022468593	-0.034470566	-0.020316461	-0.000677348	-0.018245542	-0.001663644	-4.02E-03	-0.017200792	-0.024601592	-0.016844956	-1.07E-02	-0.00380104	0.004917661	-0.030837788	-0.021065802	4.22E-03	-0.030563202	-0.002912938	-0.031397873	-0.025988092	-2.47E-02	-1.44E-03	-1.42E-02	-0.024863707	-0.002706221	-0.035348381	1.37E-08	-2.68E-03	0.002353701	5.95E-03	-0.025186483	-0.000428149	1.07E+00	0.008260994	0.000680997	0.004358802	0.004105074	0.008079781	5.62E-03	0.001890915	0.005693868	0.004378653	3.82017E-05	-6.18E-03	5.83E-03	0.007258376	6.40E-04	0.006706974	6.34E-03	-0.015992781	-1.08E-02	-3.49E-03	-3.21E-03	-0.001739693	-0.01466808	-0.006251101	0.017403933	0.007495384	-0.03091003	-4.68E-03	0.002853809	-0.002044593
ANWC146	0.010936321	0.093709513	0.017475092	0.005614661	-0.06236937	-0.013757307	-0.062331035	-3.44E-02	-0.005348014	0.003106626	-0.071080929	-0.061758724	-0.061272052	-0.063406039	-0.067531788	-0.066439865	-1.17E-02	-0.011692457	-5.20E-03	-0.014303579	-1.50E-02	-0.015410938	-0.014448799	0.014890404	-0.015238893	-3.41E-03	0.01011326	3.71E-03	0.006263386	5.18E-03	0.00812862	0.004317354	0.034515702	-0.042846685	7.70E-03	-4.47E-02	5.17E-03	0.005665062	-0.067414938	0.015109506	-0.047742217	3.73E-03	-3.82E-02	-0.045313802	-0.066544101	-0.041579285	0.00464083	-0.037447943	0.000495222	-7.13E-03	-0.026909206	-0.04509167	-0.036389896	-1.83E-02	-0.011181228	0.031604802	-0.055657115	-0.042770386	5.15E-03	-0.05188287	-0.002474244	-0.061393936	-0.049684461	-4.48E-02	1.86E-03	-2.46E-02	-0.045731351	-0.004994451	-0.065755321	6.03E-03	-2.83E-04	0.011946665	4.21E-02	-0.046898735	0.002510709	8.26E-03	1.09809351	0.00771247	0.029008164	0.037248299	0.102271914	4.53E-02	0.006796837	0.018872315	0.023144012	0.005462457	2.30E-03	2.42E-02	0.027639436	7.78E-03	0.009896494	1.48E-02	-0.022690865	-1.99E-02	-8.42E-03	-7.20E-03	0.002223418	-0.026009355	0.008082783	0.020393601	0.097592482	-0.052955527	-2.18E-03	0.005196417	0.009461464
SAM34	0.016464481	0.01540029	0.017186327	0.016370941	-0.040369537	-0.005772584	-0.042948543	-1.91E-02	0.008251933	0.013889645	-0.044116478	-0.038861271	-0.041098679	-0.039313044	-0.043743439	-0.045828867	-2.34E-03	-0.004018117	1.57E-02	-0.00475553	-5.75E-03	-0.004483801	-0.005794502	0.020452782	-0.005887668	8.98E-03	-0.001466634	1.13E-02	0.013078673	1.35E-02	0.002300931	0.012264131	0.005182303	-0.029423605	1.40E-03	-2.78E-02	1.34E-02	0.013575313	-0.04584487	0.005441408	-0.028292657	1.29E-02	-2.29E-02	-0.02865274	-0.041469685	-0.024203015	0.009160891	-0.021622921	-0.002282574	1.67E-03	-0.021313882	-0.0288875	-0.020989039	-1.21E-02	-0.003013042	0.005030716	-0.035601546	-0.025823301	3.18E-03	-0.035517523	0.0134551	-0.041029076	-0.031407004	-3.14E-02	-6.38E-04	-1.54E-02	-0.030144386	-0.006234168	-0.042891289	-2.24E-03	9.90E-03	0.001474791	6.73E-03	-0.029215774	0.010354237	6.81E-04	0.00771247	1.071020007	0.003265073	0.004847621	0.008826858	3.25E-03	-0.000436132	0.004895293	0.004424618	0.017482343	1.28E-02	8.33E-03	0.003709552	1.04E-03	0.003064334	3.88E-03	-0.01751473	-1.25E-02	2.51E-03	1.96E-03	0.011583543	-0.017252315	0.01674008	0.000576751	0.015109697	-0.03613243	9.45E-03	-0.001104742	0.014940906
ANWC148	0.003182657	0.039173971	0.011066622	-0.00088416	-0.055967424	-0.011415493	-0.055452138	-3.01E-02	-0.005164929	-0.004231917	-0.064083383	-0.056092588	-0.055782779	-0.056424129	-0.060901475	-0.060720141	-9.28E-03	-0.010911842	-6.61E-03	-0.010941671	-1.28E-02	-0.011608037	-0.01182008	0.00706334	-0.011937021	-3.95E-03	-0.001598608	4.89E-04	0.00330757	1.03E-03	0.005743714	0.003092844	0.012794778	-0.040178347	5.94E-03	-4.03E-02	1.42E-03	0.001467732	-0.060796538	0.010086241	-0.041431418	2.24E-03	-3.15E-02	-0.041065977	-0.059220804	-0.035368411	0.003453168	-0.030418833	-0.004156412	-7.13E-03	-0.028424188	-0.041613492	-0.03050823	-1.86E-02	-0.008348756	0.012015371	-0.049682366	-0.035828606	5.17E-03	-0.047858907	-0.005570685	-0.055238599	-0.043204783	-4.04E-02	-2.41E-03	-2.33E-02	-0.040476446	-0.0073016	-0.059321307	-2.30E-03	-2.77E-03	0.003252015	3.42E-01	-0.041849546	0.001198553	4.36E-03	0.029008164	0.003265073	1.093731523	0.030262864	0.030650592	4.23E-02	0.001083917	0.01074133	0.012179487	0.002492712	-2.84E-03	2.18E-02	0.01431189	3.75E-03	0.00641351	9.01E-03	-0.024481423	-1.97E-02	-8.26E-03	-7.01E-03	-0.001044349	-0.024464551	-0.003654784	0.0075315	0.038746113	-0.047488364	-4.17E-03	-0.001720239	0.001656467
ANWC150	0.006043431	0.042520569	0.010139574	0.00098657	-0.048050667	-0.00850707	-0.047692401	-2.53E-02	-0.003027049	-0.00058181	-0.055019597	-0.048153826	-0.049817982	-0.048201605	-0.052372082	-0.052932562	-7.16E-03	-0.008459068	-2.94E-03	-0.008157062	-9.78E-03	-0.008957891	-0.009606484	0.007983383	-0.010075392	-1.12E-03	0.003657676	2.06E-03	0.004048796	2.05E-03	0.007670635	0.002838451	0.01877557	-0.03636687	7.89E-03	-3.46E-02	3.05E-03	0.002339699	-0.053517731	0.01172	-0.034593026	1.41E-03	-2.95E-02	-0.035428562	-0.052982654	-0.030570497	0.003324435	-0.028522694	-0.001133725	-4.55E-03	-0.022499335	-0.034344759	-0.026681969	-1.51E-02	-0.006213356	0.018461976	-0.0421505	-0.032286825	8.90E-03	-0.0414318	-0.003925387	-0.048741746	-0.039150134	-3.60E-02	-1.64E-03	-2.02E-02	-0.03546641	-0.004388854	-0.052273646	2.39E-03	-1.31E-03	0.003634827	4.30E-02	-0.035922764	0.001910523	4.11E-03	0.037248299	0.004847621	0.030262864	1.084171653	0.039509255	4.57E-02	0.001165951	0.015146264	0.0149276	0.002575063	8.28E-04	2.43E-02	0.01558445	4.92E-03	0.007126458	7.85E-03	-0.02028356	-1.54E-02	-6.85E-03	-3.94E-03	0.001796668	-0.021476875	0.000440438	0.009956028	0.042694401	-0.041608812	-3.14E-03	0.001965445	0.003308892
ANWC145	0.01492415	0.091217339	0.018828633	0.007964973	-0.063699653	-0.011565812	-0.062884336	-3.37E-02	-0.002100762	0.007356932	-0.072037345	-0.063103767	-0.063961628	-0.064328472	-0.068405711	-0.07049998	-1.11E-02	-0.010928227	-2.47E-03	-0.012516165	-1.23E-02	-0.013991395	-0.01387249	0.019782341	-0.013603829	1.32E-04	0.0103928	7.12E-03	0.007446345	7.54E-03	0.008183905	0.005588167	0.033403018	-0.045200545	1.09E-02	-4.45E-02	6.92E-03	0.00679233	-0.070032776	0.017565117	-0.047255631	6.03E-03	-3.85E-02	-0.044882535	-0.067095243	-0.039580369	0.006679386	-0.037551351	0.003371781	-4.01E-03	-0.02630572	-0.044222591	-0.036414564	-1.80E-02	-0.010198674	0.030199555	-0.056868862	-0.042316066	9.10E-03	-0.053684434	0.000179806	-0.062854277	-0.050223969	-4.39E-02	2.83E-03	-2.32E-02	-0.04562295	-0.002961652	-0.067962538	9.07E-03	4.45E-03	0.013729659	4.25E-02	-0.047414167	0.006267402	8.08E-03	0.102271914	0.008826858	0.030650592	0.039509255	1.103000879	4.43E-02	0.006908458	0.021803454	0.022711227	0.007135625	5.99E-03	2.55E-02	0.029567463	1.06E-02	0.010137063	1.46E-02	-0.02272099	-1.96E-02	-7.23E-03	-4.06E-03	0.00239586	-0.024109974	0.010117261	0.022622459	0.093610645	-0.053430643	-1.14E-03	0.007477624	0.011076382
