	WAM63	WAM60	WAM57	WAM56	SAM46	SAM8	SAM44	SAM41	SAM36	WAM64	SAM30	SAM29	SAM28	SAM27	SAM26	SAM25	SAM18	SAM17	SAM33	SAM16	SAM14	SAM12	SAM11	WAM58	SAM15	ANWC135	ANWC140	ANWC129	ANWC131	ANWC130	ANWC152	SAM35	ANWC159	ANWC118	ANWC119	ANWC94	ANWC133	ANWC136	SAM31	ANWC156	ANWC79	ANWC132	ANWC103	ANWC105	SAM32	ANWC100	SAM39	ANWC102	ANWC138	ANWC104	ANWC168	ANWC117	ANWC101	ANWC69	ANWC75	ANWC154	ANWC106	ANWC108	ANWC112	ANWC107	ANWC126	SAM45	ANWC110	ANWC115	ANWC137	ANWC66	ANWC116	ANWC139	SAM19	ANWC141	ANWC128	ANWC142	ANWC147	ANWC109	ANWC77	ANWC162	ANWC146	SAM34	ANWC148	ANWC150	ANWC145	ANWC151	ANWC113	ANWC153	ANWC155	SAM37	ANWC71	ANWC157	ANWC158	ANWC143	ANWC160	ANWC161	ANWC170	ANWC68	ANWC72	ANWC73	ANWC134	ANWC67	ANWC81	ANWC163	WAM59	ANWC78	SAM38	ANWC144	ANWC80
ANWC151	0.005455689	0.047101994	1.15E-02	0.000411911	-0.045455569	-8.36E-03	-0.047009717	-2.63E-02	-0.003952708	-8.83E-04	-0.053327581	-0.047407521	-0.047988843	-0.04772536	-0.051866211	-0.051031557	-0.005846163	-0.007751509	-0.003381938	-0.00785754	-0.008911783	-0.009342304	-9.87E-03	0.008793056	-8.36E-03	-9.12E-04	7.08E-03	2.50E-03	0.004915345	0.00345979	9.95E-03	0.002319598	2.19E-02	-0.033427739	0.010158448	-3.47E-02	0.001807728	0.002760759	-0.051853559	1.19E-02	-0.035333751	0.002589255	-2.74E-02	-0.034917528	-0.050010319	-0.029092488	4.62E-03	-0.027629795	4.33E-04	-0.003204889	-2.20E-02	-0.034015592	-0.02546943	-1.54E-02	-7.54E-03	0.024449491	-0.04271726	-0.031663388	6.88E-03	-0.041356976	-0.002664885	-0.046129544	-0.037240872	-0.035647172	-7.84E-05	-1.84E-02	-0.036162379	-0.002472771	-0.050677886	0.005357678	0.001017717	8.14E-03	0.04349462	-3.51E-02	0.00314535	6.54E-03	0.045807164	4.33E-03	0.042950737	4.64E-02	4.46E-02	1.07E+00	0.005606449	1.58E-02	0.018446741	0.002800462	-6.64E-04	0.022901195	1.42E-02	0.006270546	0.008247479	0.010176843	-1.89E-02	-1.49E-02	-0.006061691	-0.003543622	0.000265434	-0.017812167	-6.43E-05	0.013023987	0.047619055	-0.041428924	3.18E-04	0.00544681	0.004414683
ANWC113	-0.000496877	0.011164504	4.81E-03	-0.003219157	-0.032548342	-5.96E-03	-0.033655078	-1.70E-02	-0.006343444	-6.00E-03	-0.036995133	-0.032973019	-0.033566077	-0.032264303	-0.035993858	-0.037158131	-0.006322671	-0.005868474	-0.004586413	-0.006205074	-0.008148416	-0.006078453	-6.36E-03	0.00263947	-6.69E-03	-1.80E-03	5.03E-02	-9.65E-04	0.00018095	-0.001117954	2.26E-03	-0.000539328	4.36E-03	-0.022049002	0.001529578	-2.53E-02	-0.001263098	-0.001461064	-0.037040806	1.19E-03	-0.024321615	-0.001930669	-2.03E-02	-0.022693612	-0.033544827	-0.021442093	4.46E-04	-0.019475947	1.26E-02	-0.004400219	-1.46E-02	-0.022545259	-0.018151495	-7.28E-03	-4.03E-03	0.002529204	-0.029570344	-0.021006656	2.31E-03	-0.02945934	-0.004284356	-0.033724856	-0.026828142	-0.02387757	1.27E-02	-1.01E-02	-0.024396452	0.009867559	-0.03622133	0.029471347	-0.003042481	2.16E-02	0.00417945	-2.58E-02	-0.000412099	2.64E-03	0.007799379	3.65E-04	0.002067932	2.13E-03	7.69E-03	5.61E-03	1.085143089	1.66E-03	0.002140355	-0.001050079	-4.72E-03	0.002504299	2.35E-03	0.022198821	0.002065235	0.003746768	-1.40E-02	-7.88E-03	-0.004407831	-0.004274667	-0.002109352	-0.009989093	-4.31E-03	0.00232604	0.010785646	-0.030789705	-3.92E-03	0.015440966	-0.000362014
ANWC153	0.006965791	0.026039034	1.01E-02	0.003132011	-0.039540012	-4.93E-03	-0.040643215	-2.14E-02	-0.001555067	1.80E-03	-0.046154617	-0.04071223	-0.040868672	-0.0390887	-0.044063834	-0.044535587	-0.00363497	-0.003907016	0.000825277	-0.00447056	-0.006382702	-0.006336857	-6.16E-03	0.008660632	-6.91E-03	-7.59E-06	2.31E-03	4.72E-03	0.006416245	0.004703755	1.04E-02	0.003944034	1.13E-02	-0.030208502	0.006933555	-3.06E-02	0.003366534	0.006701601	-0.046134068	1.26E-02	-0.029087883	0.004493845	-2.28E-02	-0.029031008	-0.042778079	-0.02568571	3.26E-03	-0.022237847	-2.36E-03	-0.002437776	-2.18E-02	-0.03013755	-0.021603644	-1.33E-02	-3.78E-03	0.014819617	-0.03747909	-0.026903771	8.16E-03	-0.035714743	0.002066615	-0.039829124	-0.031901209	-0.028965194	-5.08E-04	-1.65E-02	-0.029622713	-0.003462619	-0.044960829	0.001906003	0.002856172	6.14E-03	0.014500553	-3.04E-02	0.006827878	6.67E-03	0.019791564	5.93E-03	0.011540954	1.61E-02	2.25E-02	1.58E-02	0.001661529	1.09E+00	0.011538536	0.004440189	2.93E-03	0.014758411	1.44E-02	0.001618121	0.00840146	0.0108516	-1.88E-02	-1.36E-02	-0.002373323	-0.001777164	0.004130368	-0.018453037	3.49E-03	0.009130653	0.024965666	-0.035829589	-6.06E-04	0.003923465	0.005357949
ANWC155	0.006758337	0.028650826	1.02E-02	0.002625004	-0.046352703	-6.79E-03	-0.046892172	-2.41E-02	-0.001643693	5.40E-04	-0.051943367	-0.045340488	-0.045711209	-0.045256116	-0.050115112	-0.051000819	-0.004472852	-0.005989797	-0.002485771	-0.007695981	-0.007049393	-0.008499799	-5.75E-03	0.009378977	-7.85E-03	6.69E-04	2.51E-03	3.09E-03	0.004920114	0.004340873	7.69E-03	0.003445158	1.43E-02	-0.034388185	0.008454453	-3.39E-02	0.004833422	0.004953664	-0.050745341	2.28E-01	-0.033191837	0.004948859	-2.66E-02	-0.033631508	-0.048234931	-0.028031005	4.61E-03	-0.025910074	-7.17E-04	-0.002578498	-2.32E-02	-0.034477169	-0.023429365	-1.41E-02	-4.63E-03	0.016583169	-0.041079803	-0.028490176	6.28E-03	-0.039926398	-0.000884712	-0.045391121	-0.035674774	-0.033664807	-5.96E-04	-1.82E-02	-0.034907518	-0.00418842	-0.049164371	-0.000327297	0.00159231	5.17E-03	0.016895774	-3.23E-02	0.003790626	5.20E-03	0.023876013	5.45E-03	0.01271034	1.57E-02	2.31E-02	1.84E-02	0.002140355	1.15E-02	1.069784641	0.005868079	1.98E-03	0.014161515	1.03E-02	0.005136975	0.007801385	0.00745671	-1.99E-02	-1.55E-02	-0.004117135	-0.002430734	0.002419037	-0.019140736	2.73E-03	0.00907181	0.027790719	-0.040094472	-1.55E-03	0.002937594	0.003733871
SAM37	0.016080563	0.014963088	1.94E-02	0.014511289	-0.039189633	-6.49E-03	-0.040618905	-2.04E-02	0.010428839	1.54E-02	-0.043191538	-0.039500562	-0.040230942	-0.039252992	-0.041787691	-0.045298163	-0.003798756	-0.005224246	0.014916112	-0.005205406	-0.006110545	-0.005466446	-3.83E-03	0.021624811	-5.48E-03	9.13E-03	-2.28E-03	1.50E-02	0.014339967	0.012731537	2.65E-03	0.01364457	4.54E-03	-0.029204252	0.002136867	-2.85E-02	0.013207527	0.0132086	-0.04507181	6.54E-03	-0.02905606	0.012461955	-2.27E-02	-0.028961321	-0.040693047	-0.024241834	1.07E-02	-0.022210865	-4.73E-03	0.001233458	-2.18E-02	-0.029103339	-0.020898674	-1.35E-02	-2.30E-03	0.002772324	-0.0350961	-0.025994932	2.96E-03	-0.034784428	0.011749141	-0.040150123	-0.031643321	-0.031763973	-2.99E-03	-1.58E-02	-0.030357382	-0.006388059	-0.041730015	-0.00252041	0.010982412	7.10E-04	0.005728919	-2.89E-02	0.010120799	8.50E-04	0.006635285	1.86E-02	0.003484112	3.53E-03	8.21E-03	2.80E-03	-0.001050079	4.44E-03	0.005868079	1.074540496	1.52E-02	0.007484206	4.27E-03	0.001570305	0.002500841	0.003411368	-1.60E-02	-1.37E-02	0.005495658	0.004154174	0.012530874	-0.017813719	1.96E-02	0.000110596	0.014666706	-0.035065076	2.11E-02	-0.000419389	0.015884436
ANWC71	0.046210624	0.018711753	3.24E-02	0.036940364	-0.051322374	-1.10E-02	-0.049616873	-2.79E-02	0.007656217	5.16E-02	-0.057684492	-0.050274111	-0.051447824	-0.051838798	-0.054377051	-0.053756353	-0.008243476	-0.008377768	0.010904826	-0.007979437	-0.011697289	-0.010437818	-1.05E-02	0.041090909	-1.24E-02	9.14E-03	-7.70E-03	1.93E-02	0.018457541	0.016661607	-7.94E-06	0.01198804	1.71E-03	-0.036472484	-0.000933451	-3.74E-02	0.015254351	0.019951356	-0.053382347	2.39E-03	-0.036882566	0.019194609	-3.07E-02	-0.038526332	-0.053220137	-0.033105956	1.16E-02	-0.029316359	-8.58E-03	0.000802127	-2.65E-02	-0.037535647	-0.028831012	-2.06E-02	-5.78E-03	-0.000819414	-0.045748393	-0.034756928	-1.11E-03	-0.04374358	0.014096583	-0.049519588	-0.042789662	-0.037956488	-7.81E-03	-2.45E-02	-0.037910921	-0.012742511	-0.05379091	-0.007906258	0.014137678	-7.30E-04	0.001769125	-4.05E-02	0.017715974	-5.16E-03	0.003812526	1.42E-02	-0.001419045	1.96E-03	7.24E-03	-6.64E-04	-0.004724292	2.93E-03	0.001984267	0.015187643	1.09E+00	0.003955204	1.14E-03	-0.00100373	0.0007075	-0.001682685	-2.19E-02	-1.93E-02	0.000802155	0.001800571	0.019521543	-0.026255093	4.29E-02	-0.006107302	0.015958195	-0.043048649	1.21E-02	-0.0055487	0.032490802
ANWC157	0.010329418	0.033240151	1.45E-02	0.004258938	-0.048251754	-6.97E-03	-0.049596249	-2.44E-02	0.000514438	2.71E-03	-0.052880758	-0.047400162	-0.048331128	-0.047834395	-0.051973811	-0.054142706	-0.005499036	-0.006670046	-0.000587138	-0.006250966	-0.007087215	-0.007011856	-6.96E-03	0.012790434	-8.73E-03	1.35E-03	2.20E-03	6.39E-03	0.008652593	0.007423712	9.48E-03	0.007088453	1.44E-02	-0.035206894	0.009512139	-3.48E-02	0.007355161	0.007940609	-0.054426399	1.51E-02	-0.035305373	0.005564412	-2.84E-02	-0.034081969	-0.050586152	-0.031760436	7.23E-03	-0.028246419	-5.59E-04	-0.002179081	-2.53E-02	-0.034799148	-0.026410704	-1.40E-02	-4.02E-03	0.008605362	-0.043033749	-0.032015282	7.68E-03	-0.040986472	0.000368051	-0.048984887	-0.038913438	-0.037230981	1.25E-03	-1.83E-02	-0.035950783	-0.00413609	-0.050857349	0.00029705	0.002761734	5.00E-03	0.029643696	-3.67E-02	0.006988711	6.50E-03	0.024715973	9.29E-03	0.022379408	2.50E-02	2.57E-02	2.29E-02	0.002504299	1.48E-02	0.014161515	0.007484206	3.96E-03	1.245447636	1.47E-02	0.0045459	0.006995766	0.00921604	-2.07E-02	-1.57E-02	-0.004151667	-0.002201865	0.003564896	-0.020627658	6.44E-03	0.006736105	0.032511449	-0.043539055	9.91E-04	0.002846412	0.008098852
ANWC158	0.004882469	0.033297915	9.23E-03	-0.000740016	-0.040664499	-5.32E-03	-0.042845493	-2.17E-02	-0.000822391	-1.74E-03	-0.047087125	-0.042062348	-0.042326078	-0.041450114	-0.045252782	-0.046215687	-0.004718288	-0.00659069	-0.000712344	-0.004817169	-0.006439037	-0.007720957	-7.25E-03	0.007737498	-6.98E-03	-6.88E-05	4.56E-03	2.55E-03	0.003575687	0.003851444	8.29E-03	0.003916555	1.84E-02	-0.030029011	0.006497667	-3.10E-02	0.002168545	0.003911034	-0.047154821	1.19E-02	-0.030846723	0.003250805	-2.30E-02	-0.030835991	-0.0437202	-0.025611409	4.06E-03	-0.024685223	1.71E-04	-0.00296074	-2.10E-02	-0.031437371	-0.020633502	-1.33E-02	-4.57E-03	0.00920562	-0.037423933	-0.026955603	6.00E-03	-0.036420131	-0.001448762	-0.041646362	-0.033490481	-0.030264187	-2.52E-04	-1.71E-02	-0.030658759	-0.002738362	-0.04449518	0.003096817	0.002362834	6.31E-03	0.018603402	-3.10E-02	0.002301288	8.19E-03	0.028535929	4.68E-03	0.015194642	1.64E-02	3.00E-02	1.42E-02	0.002354921	1.44E-02	0.010317762	0.004269644	1.14E-03	0.014668835	1.07E+00	0.004343937	0.021045117	0.013548031	-1.74E-02	-1.31E-02	-0.003387021	-0.003076531	0.000548554	-0.018009704	7.74E-04	0.014872534	0.032846904	-0.035846649	-1.75E-03	0.00404552	0.004299226
ANWC143	0.001102072	0.014583508	5.36E-03	-0.000870743	-0.033307396	-5.69E-03	-0.035574495	-1.82E-02	-0.00316154	-1.69E-03	-0.037641778	-0.033924787	-0.03481986	-0.033721984	-0.036657678	-0.0390306	-0.004769707	-0.00517366	-0.002729803	-0.006345573	-0.007004028	-0.00635334	-5.74E-03	0.004044165	-6.63E-03	-1.33E-03	2.71E-02	-1.25E-04	0.002543283	0.000811514	3.49E-03	0.000467399	5.92E-03	-0.024036082	0.00198765	-2.47E-02	-0.000192842	0.000989104	-0.039896674	4.21E-03	-0.024004571	-0.000137814	-2.04E-02	-0.023739834	-0.036415032	-0.021351017	1.20E-03	-0.019253638	9.99E-03	-0.003700922	-1.58E-02	-0.024351652	-0.01980332	-6.51E-03	-5.52E-03	0.004937168	-0.029727672	-0.022103031	2.86E-03	-0.030329523	-0.001651841	-0.035145997	-0.026398003	-0.024549534	9.44E-03	-1.09E-02	-0.025096955	0.007740827	-0.036705503	0.052963761	-0.001758993	3.88E-02	0.005661762	-2.57E-02	-0.000308956	1.46E-03	0.008631967	1.95E-03	0.00445947	5.64E-03	1.13E-02	6.27E-03	0.022198821	1.62E-03	0.005136975	0.001570305	-1.00E-03	0.0045459	4.34E-03	1.068615079	0.00333026	0.003807071	-1.32E-02	-8.84E-03	-0.004457633	-0.004113194	-0.001358973	-0.010698473	-2.38E-03	0.004971989	0.015611486	-0.030580151	-3.75E-03	0.01676752	0.002324022
ANWC160	0.001564269	0.013490394	4.74E-03	-0.001657415	-0.03160419	-2.08E-03	-0.034617684	-1.58E-02	-0.001499383	-1.88E-03	-0.036933324	-0.03225683	-0.033992849	-0.031621443	-0.035933266	-0.03724799	-0.002182072	-0.004278287	-0.000721879	-0.001701672	-0.003156667	-0.004300161	-4.63E-03	0.003915832	-4.86E-03	5.23E-04	2.21E-03	2.04E-03	0.002494966	0.002193095	7.21E-03	0.002309584	8.68E-03	-0.024259626	0.003850071	-2.40E-02	0.001220142	0.002145109	-0.037790215	7.27E-03	-0.024628285	0.001163222	-1.83E-02	-0.023722417	-0.034149621	-0.018547054	2.53E-03	-0.016866387	-6.55E-04	-0.001105461	-1.93E-02	-0.023918745	-0.016250855	-1.01E-02	-1.34E-03	0.006194039	-0.028492326	-0.021660646	5.63E-03	-0.028538601	0.000249206	-0.033015032	-0.025802981	-0.024369432	-7.62E-04	-1.36E-02	-0.024611593	-0.003865321	-0.033997058	0.002655403	0.002133568	2.17E-03	0.00734069	-2.22E-02	0.002907655	7.50E-03	0.010750668	3.93E-03	0.007257674	7.90E-03	1.09E-02	8.25E-03	0.002065235	8.40E-03	0.007801385	0.002500841	7.08E-04	0.006995766	2.10E-02	0.00333026	1.065698266	0.01512416	-1.50E-02	-1.21E-02	-0.001667146	-0.001709085	0.000683152	-0.01529016	-2.13E-03	0.00818871	0.013652544	-0.029829114	-1.64E-03	0.002462507	0.000555659
ANWC161	0.002305929	0.01777387	5.89E-03	-0.000479423	-0.034761953	-4.50E-03	-0.037300599	-1.81E-02	-0.002480908	-2.40E-03	-0.038856633	-0.035132321	-0.036094215	-0.036250827	-0.0375871	-0.03903667	-0.003515628	-0.005240502	0.000695564	-0.001621245	-0.00416849	-0.004685139	-4.07E-03	0.005413864	-5.49E-03	1.10E-03	1.71E-03	3.22E-03	0.004515576	0.001481071	8.59E-03	0.003116996	1.10E-02	-0.024837062	0.006606982	-2.45E-02	0.00103467	0.003930887	-0.040207782	8.13E-03	-0.024341667	0.003384893	-1.92E-02	-0.026506854	-0.037322366	-0.021319863	2.93E-03	-0.020333794	-1.11E-03	-0.002532237	-1.97E-02	-0.025570623	-0.018632531	-1.16E-02	-2.28E-03	0.008727283	-0.032068615	-0.021800183	7.31E-03	-0.032437745	-0.000334498	-0.0366678	-0.028735836	-0.026124305	-1.53E-03	-1.51E-02	-0.026401336	-0.001298571	-0.03885705	0.002359756	0.00082408	2.93E-03	0.011242471	-2.64E-02	0.003130006	7.26E-03	0.015704951	4.74E-03	0.00980687	8.63E-03	1.52E-02	1.02E-02	0.003746768	1.09E-02	0.00745671	0.003411368	-1.68E-03	0.00921604	1.35E-02	0.003807071	0.01512416	1.059508205	-1.55E-02	-1.29E-02	-0.003223142	-0.00129933	0.000704058	-0.015516462	-1.10E-03	0.010706173	0.017226906	-0.032005903	-1.08E-03	0.003449961	0.002351542
ANWC170	-0.026446005	-0.025800475	-2.03E-02	-0.022612109	0.016869975	-6.46E-03	0.011863761	3.34E-03	-0.017368873	-2.55E-02	0.019405138	0.014345818	0.015604027	0.016775623	0.015019438	0.014452372	-0.010382305	-0.007718124	-0.020243437	-0.008638187	-0.009238548	-0.006303075	-6.59E-03	-0.021684911	-8.30E-03	-1.79E-02	-1.31E-02	-1.91E-02	-0.01691783	-0.021006127	-1.52E-02	-0.016179648	-1.66E-02	0.020170826	-0.015697857	1.08E-02	-0.020661869	-0.019929411	0.013265227	-1.94E-02	0.014081281	-0.018549622	4.54E-03	0.018937853	0.017095061	0.005930881	-1.48E-02	0.004303622	-1.42E-02	-0.010390051	3.15E-02	0.020644023	0.002919018	4.07E-04	-9.02E-03	-0.017455109	0.015577187	0.006772124	-1.66E-02	0.011477481	-0.018476338	0.014020581	0.016667216	0.009694673	-1.51E-02	-2.76E-03	0.011160334	-0.01043978	0.017510914	-0.014314818	-0.019969374	-1.31E-02	-0.023915309	1.17E-02	-0.017865001	-1.53E-02	-0.021346224	-1.74E-02	-0.023133245	-1.93E-02	-2.14E-02	-1.89E-02	-0.013987584	-1.88E-02	-0.019908641	-0.01597961	-2.19E-02	-0.0206531	-1.74E-02	-0.013204914	-0.014982987	-0.015546975	1.09E+00	3.16E-05	-0.014246634	-0.012391327	-0.020124896	-0.003781281	-2.28E-02	-0.016849716	-0.026733251	0.013864675	-1.86E-02	-0.01532869	-0.019733176
ANWC68	-0.020445616	-0.022018981	-1.48E-02	-0.019935728	0.007124534	-5.05E-03	0.002057742	4.21E-05	-0.01501172	-2.26E-02	0.007534203	0.003150762	0.004086783	0.006288126	0.00528008	0.003303047	-0.007952424	-0.006383388	-0.017260089	-0.006718024	-0.00617708	-0.00464947	-5.56E-03	-0.01925419	-7.20E-03	-1.48E-02	-9.47E-03	-1.61E-02	-0.015462183	-0.016931706	-1.13E-02	-0.012640165	-1.37E-02	0.00250928	-0.011794214	3.29E-03	-0.017527209	-0.015981494	0.0032248	-1.43E-02	0.003326443	-0.016182658	1.13E-05	0.004179797	0.007288402	0.000458643	-1.12E-02	-0.002362707	-3.09E-03	-0.008167862	-5.32E-04	0.003169575	-0.001786632	7.89E-02	-7.08E-03	-0.014596735	0.003652373	0.000543301	-1.37E-02	0.000972964	-0.016573218	0.004455897	0.005082046	-0.000382242	-4.89E-03	4.81E-02	0.000619169	0.005760717	0.005197417	-0.010082598	-0.016387346	-9.79E-03	-0.019713115	1.86E-03	-0.015179061	-1.10E-02	-0.019646109	-1.29E-02	-0.019368133	-1.53E-02	-1.94E-02	-1.49E-02	-0.00787898	-1.36E-02	-0.015475015	-0.013726715	-1.93E-02	-0.015704958	-1.31E-02	-0.008841429	-0.012080413	-0.012939006	3.16E-05	1.07E+00	-0.010198755	-0.010237763	-0.016021883	0.06254238	-2.15E-02	-0.01454484	-0.022611156	0.001119722	-1.50E-02	-0.010301314	-0.017366998
ANWC72	0.001643594	-0.003469305	3.85E-03	0.001347924	-0.02136534	-1.90E-03	-0.023936164	-1.16E-02	0.001040782	-1.36E-04	-0.023390363	-0.021032135	-0.021933126	-0.020386055	-0.023792507	-0.025309749	-0.00120145	-0.002131247	-0.000553183	-0.005470126	-0.003131486	-0.003089397	-2.93E-03	0.00493326	-3.72E-03	-1.38E-03	-6.86E-03	3.89E-03	0.002448508	0.001809743	-2.03E-03	0.001322344	-4.27E-03	-0.018051751	-0.003710063	-1.47E-02	0.000868881	0.001644493	-0.025205835	-2.11E-03	-0.015387559	0.001139415	-1.34E-02	-0.015164046	-0.022472885	-0.012502438	2.42E-03	-0.012005413	-9.23E-03	0.000179168	-1.46E-02	-0.018107162	-0.010358682	-9.83E-03	-1.86E-03	-0.005266673	-0.019468784	-0.012702924	-2.99E-03	-0.019987687	0.000351429	-0.022707853	-0.018301846	-0.017632733	-8.07E-03	-1.38E-02	-0.01687391	-0.008095172	-0.023321572	-0.007416472	0.000534036	-5.53E-03	-0.00704151	-1.57E-02	0.001462741	-2.72E-03	-0.007052155	3.37E-03	-0.007034538	-5.77E-03	-6.02E-03	-6.06E-03	-0.004407831	-2.37E-03	-0.004117135	0.005495658	8.02E-04	-0.004151667	-3.39E-03	-0.004457633	-0.001667146	-0.003223142	-1.42E-02	-1.02E-02	1.062206507	0.018995858	0.001233406	-0.015409527	2.82E-03	-0.004967487	-0.004529285	-0.021321438	4.38E-04	-0.004896641	0.003399822
ANWC73	0.001463002	-0.001197199	4.00E-03	0.001203956	-0.021477873	-3.68E-03	-0.024526927	-1.14E-02	-0.000393097	-1.99E-03	-0.025458933	-0.022765259	-0.024467303	-0.022355548	-0.025090782	-0.025730736	-0.001749996	-0.002602645	0.000969204	-0.002624851	-0.003965912	-0.004430977	-2.25E-03	0.004767702	-4.12E-03	1.23E-03	-4.71E-03	7.36E-04	0.00115167	0.000252167	-1.06E-03	0.002082542	-1.51E-03	-0.016753789	-0.00162445	-1.67E-02	0.001809919	0.002666986	-0.027400616	-1.74E-03	-0.016848208	0.000384121	-1.27E-02	-0.017218303	-0.024146555	-0.014370639	1.66E-03	-0.013228162	-6.28E-03	-0.001181947	-1.47E-02	-0.017387172	-0.010460288	-9.53E-03	-3.22E-03	-0.004911905	-0.020541292	-0.01577449	-1.45E-03	-0.020560576	-0.000018038	-0.023211001	-0.01868282	-0.019246307	-5.87E-03	-1.34E-02	-0.018638655	-0.007952101	-0.025094717	-0.006693501	0.001070426	-3.84E-03	-0.005298492	-1.78E-02	0.000636021	-2.39E-03	-0.005891893	2.82E-03	-0.005878553	-3.09E-03	-2.86E-03	-3.54E-03	-0.004274667	-1.78E-03	-0.002430734	0.004154174	1.80E-03	-0.002201865	-3.08E-03	-0.004113194	-0.001709085	-0.00129933	-1.24E-02	-1.02E-02	0.018995858	1.0645715	-0.000559392	-0.014900422	1.20E-03	-0.002829749	-0.002342879	-0.020902862	1.72E-03	-0.004016163	0.001266925
ANWC134	0.018894007	0.011515353	2.12E-02	0.020154221	-0.042680729	-7.63E-03	-0.043466883	-2.38E-02	0.0057381	1.95E-02	-0.049135127	-0.043551374	-0.043415975	-0.043388753	-0.045919417	-0.046377165	-0.004192517	-0.005803833	0.013433404	-0.007815167	-0.007568118	-0.008665237	-7.01E-03	0.025444317	-8.78E-03	1.09E-02	-3.93E-03	1.70E-02	0.017960695	0.015141181	1.60E-03	0.01084645	2.53E-03	-0.031691034	0.001161658	-3.13E-02	0.019364068	0.020505598	-0.047511323	2.88E-03	-0.031599568	0.020416025	-2.63E-02	-0.031951917	-0.045735572	-0.028048436	1.12E-02	-0.024614889	-7.37E-03	-0.001071329	-2.46E-02	-0.03052218	-0.024855256	-1.56E-02	-2.17E-03	0.000743975	-0.038132767	-0.029200288	1.49E-03	-0.037930005	0.014568371	-0.041884383	-0.033791321	-0.033741082	-6.61E-03	-1.92E-02	-0.033223234	-0.008754749	-0.047157513	-0.00553175	0.011431091	-1.71E-03	0.002758682	-3.27E-02	0.014324282	-8.01E-04	0.003592086	1.29E-02	0.000368663	2.96E-03	3.64E-03	2.65E-04	-0.002109352	4.13E-03	0.002419037	0.012530874	1.95E-02	0.003564896	5.49E-04	-0.001358973	0.000683152	0.000704058	-2.01E-02	-1.60E-02	0.001233406	-0.000559392	1.060519457	-0.021907505	2.55E-02	-0.003842379	0.009462552	-0.037919558	8.97E-03	-0.005001669	0.021137758
ANWC67	-0.026280376	-0.02677158	-1.94E-02	-0.024850272	-0.002458449	-9.61E-03	-0.011073106	-4.80E-03	-0.020514894	-2.90E-02	-0.001642011	-0.004526221	-0.005304387	-0.001057176	-0.004455632	-0.008737285	-0.011954647	-0.010220428	-0.021974428	-0.011915149	-0.010653991	-0.009547675	-1.08E-02	-0.023407174	-1.30E-02	-1.79E-02	-1.14E-02	-2.16E-02	-0.019422174	-0.021370781	-1.58E-02	-0.016823769	-1.76E-02	-0.003483945	-0.014595438	-5.68E-03	-0.022504556	-0.021792843	-0.00952984	-1.97E-02	-0.002681135	-0.020066044	-6.72E-03	-0.003237446	-0.000948789	-0.006547626	-1.64E-02	-0.008368156	-4.00E-03	-0.013187505	-6.35E-03	-0.002878326	-0.00839822	5.82E-02	-1.30E-02	-0.0181374	-0.004408096	-0.008227819	-1.70E-02	-0.00843685	-0.021898841	-0.008318901	-0.002978021	-0.008740519	-6.12E-03	3.55E-01	-0.006741611	0.005192075	-0.004263694	-0.010718294	-0.020863729	-9.86E-03	-0.023806201	-6.15E-03	-0.018759419	-1.42E-02	-0.025136825	-1.73E-02	-0.023518916	-2.09E-02	-2.34E-02	-1.78E-02	-0.009989093	-1.85E-02	-0.019140736	-0.017813719	-2.63E-02	-0.020627658	-1.80E-02	-0.010698473	-0.01529016	-0.015516462	-3.78E-03	6.25E-02	-0.015409527	-0.014900422	-0.021907505	1.125854015	-2.67E-02	-0.017710727	-0.026541465	-0.009928841	-2.13E-02	-0.011960326	-0.022993836
ANWC81	0.043083965	0.025548821	3.86E-02	0.048564096	-0.057123393	-1.28E-02	-0.056006339	-2.98E-02	0.013152228	4.14E-02	-0.063276476	-0.055911566	-0.055949246	-0.056837408	-0.060978184	-0.060310671	-0.00875235	-0.010097786	0.015644216	-0.011064448	-0.012653464	-0.012234944	-1.15E-02	0.060535251	-1.45E-02	1.43E-02	-6.05E-03	2.59E-02	0.023454588	0.023426783	-9.58E-04	0.015787097	2.25E-03	-0.042783708	-0.001732481	-4.13E-02	0.022432569	0.025563166	-0.060626839	4.31E-03	-0.042208377	0.023273177	-3.39E-02	-0.041934806	-0.060633207	-0.036528305	1.41E-02	-0.033001587	-9.29E-03	0.001436114	-2.84E-02	-0.040775012	-0.0322166	-2.00E-02	-6.52E-03	-0.001653962	-0.051983892	-0.037771338	-2.97E-03	-0.048741875	0.017552431	-0.05621298	-0.045628213	-0.043520954	-7.49E-03	-2.41E-02	-0.042673781	-0.012575622	-0.058953049	-0.008481153	0.016247024	-2.21E-03	0.003823977	-4.25E-02	0.020860857	-5.44E-03	0.00942384	1.84E-02	-0.002420127	1.64E-03	1.15E-02	-6.43E-05	-0.004306775	3.49E-03	0.002728314	0.019560679	4.29E-02	0.006439706	7.74E-04	-0.002383613	-0.002134989	-0.001096118	-2.28E-02	-2.15E-02	0.002823196	0.001201523	0.025475203	-0.026671142	1.16E+00	-0.00730153	0.022820526	-0.050528958	1.72E-02	-0.008309715	0.039317375
